customer_id;customer_name;email;phone;country;city;registration_date;customer_segment;birth_date;is_active
3265;Клиент 3265;customer3265@example.com;+79383529047;Узбекистан;Новосибирск;2023-09-04;Стандарт;2003-10-07;1
3266;Клиент 3266;customer3266@example.com;+79612491131;Беларусь;Новосибирск;2024-05-29;Стандарт;1965-07-09;1
3267;Клиент 3267;customer3267@example.com;+79313537062;Беларусь;Нижний Новгород;2022-10-17;Стандарт;1976-03-20;1
3268;Клиент 3268;customer3268@example.com;+79477866622;Казахстан;Ростов-на-Дону;2025-03-22;Стандарт;1971-04-25;1
3269;Клиент 3269;customer3269@example.com;+79723447959;Казахстан;Екатеринбург;2024-11-15;Экономный;1976-09-21;1
3270;Клиент 3270;customer3270@example.com;+79381332094;Беларусь;Челябинск;2025-08-25;Стандарт;1974-05-23;1
3271;Клиент 3271;customer3271@example.com;+79865653828;Узбекистан;Санкт-Петербург;2023-01-28;Экономный;1962-08-14;1
3272;Клиент 3272;customer3272@example.com;+79263165566;Россия;Ростов-на-Дону;2024-04-23;Экономный;1990-01-10;0
3273;Клиент 3273;customer3273@example.com;+79585031116;Украина;Москва;2023-10-05;Стандарт;1977-05-13;1
3274;Клиент 3274;customer3274@example.com;+79374432397;Украина;Казань;2025-05-12;Премиум;1979-02-06;1
3275;Клиент 3275;customer3275@example.com;+79581355086;Украина;Санкт-Петербург;2024-04-03;Стандарт;1997-12-14;1
3276;Клиент 3276;customer3276@example.com;+79345205326;Казахстан;Екатеринбург;2024-02-07;Стандарт;2000-07-29;1
3277;Клиент 3277;customer3277@example.com;+79534800654;Казахстан;Новосибирск;2024-12-14;Экономный;1989-05-25;1
3278;Клиент 3278;customer3278@example.com;+79661195535;Казахстан;Санкт-Петербург;2025-07-28;Стандарт;1976-05-21;1
3279;Клиент 3279;customer3279@example.com;+79298052328;Россия;Москва;2024-06-19;Стандарт;1986-06-18;1
3280;Клиент 3280;customer3280@example.com;+79836519067;Узбекистан;Новосибирск;2025-07-05;Премиум;1962-09-09;1
3281;Клиент 3281;customer3281@example.com;+79221291336;Россия;Екатеринбург;2023-06-30;Стандарт;2005-06-02;0
3282;Клиент 3282;customer3282@example.com;+79698766031;Беларусь;Нижний Новгород;2025-06-24;Экономный;1964-11-10;1
3283;Клиент 3283;customer3283@example.com;+79032555739;Украина;Челябинск;2023-11-04;Премиум;2005-12-03;1
3284;Клиент 3284;customer3284@example.com;+79806660013;Россия;Новосибирск;2024-10-18;Стандарт;1995-11-08;0
3285;Клиент 3285;customer3285@example.com;+79845768550;Казахстан;Самара;2024-10-11;Стандарт;1981-11-18;1
3286;Клиент 3286;customer3286@example.com;+79417639834;Украина;Новосибирск;2023-06-02;Стандарт;1978-09-26;1
3287;Клиент 3287;customer3287@example.com;+79420548350;Узбекистан;Самара;2025-01-03;Премиум;1989-02-15;1
3288;Клиент 3288;customer3288@example.com;+79949887421;Беларусь;Самара;2023-02-11;Премиум;1970-02-18;0
3289;Клиент 3289;customer3289@example.com;+79979046173;Узбекистан;Челябинск;2023-07-03;Премиум;1961-10-15;1
3290;Клиент 3290;customer3290@example.com;+79844652725;Беларусь;Самара;2023-10-12;Премиум;1992-07-04;0
3291;Клиент 3291;customer3291@example.com;+79915274366;Узбекистан;Омск;2025-07-23;Стандарт;1991-01-02;1
3292;Клиент 3292;customer3292@example.com;+79772953787;Беларусь;Новосибирск;2023-01-24;Премиум;1961-09-17;1
3293;Клиент 3293;customer3293@example.com;+79527228824;Россия;Ростов-на-Дону;2024-06-13;Экономный;2007-02-25;0
3294;Клиент 3294;customer3294@example.com;+79095461561;Узбекистан;Челябинск;2024-05-25;Стандарт;1985-10-15;1
3295;Клиент 3295;customer3295@example.com;+79825653670;Беларусь;Новосибирск;2024-04-16;Экономный;1963-02-13;1
3296;Клиент 3296;customer3296@example.com;+79308158236;Россия;Ростов-на-Дону;2024-06-03;Премиум;1993-11-17;1
3297;Клиент 3297;customer3297@example.com;+79397167555;Узбекистан;Самара;2023-12-26;Стандарт;1982-07-26;1
3298;Клиент 3298;customer3298@example.com;+79004290744;Россия;Нижний Новгород;2024-10-05;Премиум;1967-02-11;0
3299;Клиент 3299;customer3299@example.com;+79857730486;Казахстан;Казань;2024-05-24;Премиум;1984-07-09;1
3300;Клиент 3300;customer3300@example.com;+79011030369;Россия;Новосибирск;2023-08-25;Стандарт;1962-11-29;0
3301;Клиент 3301;customer3301@example.com;+79797409539;Россия;Челябинск;2023-07-26;Экономный;1959-10-18;1
3302;Клиент 3302;customer3302@example.com;+79469916411;Узбекистан;Казань;2022-10-01;Экономный;1994-02-17;1
3303;Клиент 3303;customer3303@example.com;+79867350633;Узбекистан;Нижний Новгород;2024-03-19;Премиум;1995-10-21;1
3304;Клиент 3304;customer3304@example.com;+79884826902;Узбекистан;Омск;2023-09-08;Премиум;1963-05-17;1
3305;Клиент 3305;customer3305@example.com;+79029949630;Казахстан;Санкт-Петербург;2024-01-10;Стандарт;1961-05-18;1
3306;Клиент 3306;customer3306@example.com;+79274610472;Узбекистан;Санкт-Петербург;2024-09-21;Экономный;1977-11-22;1
3307;Клиент 3307;customer3307@example.com;+79753925916;Узбекистан;Санкт-Петербург;2024-12-02;Экономный;1968-12-22;0
3308;Клиент 3308;customer3308@example.com;+79934789778;Беларусь;Ростов-на-Дону;2023-10-24;Стандарт;2007-05-01;1
3309;Клиент 3309;customer3309@example.com;+79533341105;Беларусь;Казань;2024-04-28;Экономный;2001-03-22;1
3310;Клиент 3310;customer3310@example.com;+79583329873;Беларусь;Челябинск;2023-12-29;Премиум;2006-12-10;1
3311;Клиент 3311;customer3311@example.com;+79474624418;Украина;Екатеринбург;2023-11-01;Премиум;1969-03-23;1
3312;Клиент 3312;customer3312@example.com;+79123894974;Беларусь;Москва;2024-11-16;Экономный;2002-11-15;1
3313;Клиент 3313;customer3313@example.com;+79142498260;Казахстан;Нижний Новгород;2025-06-21;Экономный;1964-09-22;1
3314;Клиент 3314;customer3314@example.com;+79660507376;Казахстан;Санкт-Петербург;2023-08-01;Премиум;1993-12-15;1
3315;Клиент 3315;customer3315@example.com;+79820507736;Украина;Омск;2025-04-09;Стандарт;2002-10-26;1
3316;Клиент 3316;customer3316@example.com;+79835658139;Россия;Омск;2025-01-01;Экономный;2007-07-05;0
3317;Клиент 3317;customer3317@example.com;+79665343089;Узбекистан;Омск;2025-07-06;Премиум;1967-11-10;1
3318;Клиент 3318;customer3318@example.com;+79208131004;Узбекистан;Санкт-Петербург;2025-01-06;Экономный;1999-06-16;1
3319;Клиент 3319;customer3319@example.com;+79658493839;Россия;Казань;2025-08-14;Стандарт;2004-02-14;1
3320;Клиент 3320;customer3320@example.com;+79038773760;Беларусь;Омск;2024-02-13;Премиум;1971-03-23;0
3321;Клиент 3321;customer3321@example.com;+79476140220;Узбекистан;Новосибирск;2025-07-15;Премиум;1979-03-11;1
3322;Клиент 3322;customer3322@example.com;+79601720160;Украина;Челябинск;2024-01-16;Стандарт;1971-06-03;1
3323;Клиент 3323;customer3323@example.com;+79218642392;Украина;Омск;2024-04-24;Экономный;1995-08-24;1
3324;Клиент 3324;customer3324@example.com;+79723714839;Украина;Екатеринбург;2024-09-24;Премиум;2001-11-23;1
3325;Клиент 3325;customer3325@example.com;+79133062785;Беларусь;Нижний Новгород;2023-03-25;Экономный;1964-04-30;1
3326;Клиент 3326;customer3326@example.com;+79427133163;Казахстан;Москва;2025-08-27;Премиум;1979-05-29;1
3327;Клиент 3327;customer3327@example.com;+79182925333;Беларусь;Москва;2024-11-10;Стандарт;1992-06-16;0
3328;Клиент 3328;customer3328@example.com;+79965443250;Украина;Москва;2024-11-20;Премиум;1961-02-27;1
3329;Клиент 3329;customer3329@example.com;+79598034740;Украина;Санкт-Петербург;2024-12-10;Экономный;1997-12-09;1
3330;Клиент 3330;customer3330@example.com;+79435500400;Беларусь;Челябинск;2023-08-22;Стандарт;1983-12-05;1
3331;Клиент 3331;customer3331@example.com;+79132269039;Казахстан;Москва;2024-10-23;Премиум;1992-02-08;0
3332;Клиент 3332;customer3332@example.com;+79279357688;Узбекистан;Москва;2022-12-15;Экономный;1973-06-17;1
3333;Клиент 3333;customer3333@example.com;+79241965696;Украина;Новосибирск;2024-08-17;Премиум;1980-12-04;1
3334;Клиент 3334;customer3334@example.com;+79647983352;Россия;Нижний Новгород;2023-08-01;Премиум;1962-02-18;1
3335;Клиент 3335;customer3335@example.com;+79462538906;Узбекистан;Ростов-на-Дону;2023-11-21;Экономный;1986-10-31;1
3336;Клиент 3336;customer3336@example.com;+79808569936;Беларусь;Ростов-на-Дону;2025-08-26;Экономный;1986-01-22;1
3337;Клиент 3337;customer3337@example.com;+79295811128;Казахстан;Екатеринбург;2024-07-11;Премиум;1988-08-18;0
3338;Клиент 3338;customer3338@example.com;+79163098755;Казахстан;Омск;2023-11-30;Экономный;1989-09-24;1
3339;Клиент 3339;customer3339@example.com;+79824302373;Россия;Омск;2025-07-23;Экономный;1972-08-30;1
3340;Клиент 3340;customer3340@example.com;+79994298020;Узбекистан;Самара;2022-09-20;Экономный;1996-06-28;1
3341;Клиент 3341;customer3341@example.com;+79959412247;Украина;Челябинск;2024-07-16;Премиум;2001-05-03;0
3342;Клиент 3342;customer3342@example.com;+79000401443;Казахстан;Челябинск;2024-08-05;Премиум;1975-04-21;1
3343;Клиент 3343;customer3343@example.com;+79066146848;Казахстан;Екатеринбург;2025-02-23;Премиум;1973-09-24;0
3344;Клиент 3344;customer3344@example.com;+79799291804;Украина;Москва;2024-11-02;Экономный;1971-12-29;1
3345;Клиент 3345;customer3345@example.com;+79474601683;Узбекистан;Казань;2024-02-24;Премиум;1977-05-16;1
3346;Клиент 3346;customer3346@example.com;+79655146743;Узбекистан;Екатеринбург;2023-06-28;Стандарт;1965-05-02;0
3347;Клиент 3347;customer3347@example.com;+79571975646;Украина;Москва;2025-06-12;Премиум;1976-07-23;0
3348;Клиент 3348;customer3348@example.com;+79336573833;Россия;Омск;2022-12-14;Экономный;2005-09-29;0
3349;Клиент 3349;customer3349@example.com;+79401438195;Украина;Санкт-Петербург;2023-03-21;Экономный;1998-04-04;1
3350;Клиент 3350;customer3350@example.com;+79003393854;Узбекистан;Нижний Новгород;2024-07-19;Экономный;1999-03-30;1
3351;Клиент 3351;customer3351@example.com;+79948499503;Узбекистан;Казань;2022-10-30;Премиум;1987-08-24;1
3352;Клиент 3352;customer3352@example.com;+79013972687;Украина;Новосибирск;2023-04-09;Стандарт;1969-07-29;1
